bh_id,country,swl_m,swl_date,comment_water_level,data_owner,contact_person,email,file_name,latitude,longitude
A3N0015,South Africa,21.42,1996-01-16,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,A3N0015_WaterLevels.csv,-25.61416667,25.92555556
A3N0015,South Africa,20.41,1996-02-12,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,A3N0015_WaterLevels.csv,-25.61416667,25.92555556
A3N0015,South Africa,20.05,1996-03-15,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,A3N0015_WaterLevels.csv,-25.61416667,25.92555556
A3N0015,South Africa,19.54,1996-04-15,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,A3N0015_WaterLevels.csv,-25.61416667,25.92555556
A3N0015,South Africa,19.43,1996-05-14,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,A3N0015_WaterLevels.csv,-25.61416667,25.92555556
A3N0015,South Africa,19.43,1996-05-15,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,A3N0015_WaterLevels.csv,-25.61416667,25.92555556
A3N0015,South Africa,19.1,1996-06-15,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,A3N0015_WaterLevels.csv,-25.61416667,25.92555556
A3N0015,South Africa,19.06,1996-07-15,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,A3N0015_WaterLevels.csv,-25.61416667,25.92555556
A3N0015,South Africa,19.43,1996-08-15,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,A3N0015_WaterLevels.csv,-25.61416667,25.92555556
A3N0015,South Africa,19.67,1996-09-15,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,A3N0015_WaterLevels.csv,-25.61416667,25.92555556
A3N0015,South Africa,19.7,1996-10-15,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,A3N0015_WaterLevels.csv,-25.61416667,25.92555556
A3N0015,South Africa,19.77,1996-11-15,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,A3N0015_WaterLevels.csv,-25.61416667,25.92555556
A3N0015,South Africa,19.85,1996-12-15,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,A3N0015_WaterLevels.csv,-25.61416667,25.92555556
A3N0015,South Africa,19.99,1997-01-15,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,A3N0015_WaterLevels.csv,-25.61416667,25.92555556
A3N0015,South Africa,20.09,1997-02-15,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,A3N0015_WaterLevels.csv,-25.61416667,25.92555556
A3N0015,South Africa,18.19,1997-03-15,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,A3N0015_WaterLevels.csv,-25.61416667,25.92555556
A3N0015,South Africa,14.95,1997-04-15,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,A3N0015_WaterLevels.csv,-25.61416667,25.92555556
A3N0015,South Africa,13.31,1997-05-15,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,A3N0015_WaterLevels.csv,-25.61416667,25.92555556
A3N0015,South Africa,13.31,1997-06-15,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,A3N0015_WaterLevels.csv,-25.61416667,25.92555556
A3N0015,South Africa,11.55,1997-07-15,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,A3N0015_WaterLevels.csv,-25.61416667,25.92555556
A3N0015,South Africa,11.38,1997-08-15,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,A3N0015_WaterLevels.csv,-25.61416667,25.92555556
A3N0015,South Africa,12.01,1997-10-15,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,A3N0015_WaterLevels.csv,-25.61416667,25.92555556
A3N0015,South Africa,13.7,1998-03-15,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,A3N0015_WaterLevels.csv,-25.61416667,25.92555556
A3N0015,South Africa,14.92,1998-04-15,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,A3N0015_WaterLevels.csv,-25.61416667,25.92555556
A3N0015,South Africa,15.45,1998-05-15,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,A3N0015_WaterLevels.csv,-25.61416667,25.92555556
A3N0015,South Africa,15.66,1998-06-15,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,A3N0015_WaterLevels.csv,-25.61416667,25.92555556
A3N0015,South Africa,16.5,1998-07-15,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,A3N0015_WaterLevels.csv,-25.61416667,25.92555556
A3N0015,South Africa,17.97,1998-11-30,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,A3N0015_WaterLevels.csv,-25.61416667,25.92555556
A3N0015,South Africa,17.97,1999-02-15,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,A3N0015_WaterLevels.csv,-25.61416667,25.92555556
A3N0015,South Africa,17.74,1999-03-15,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,A3N0015_WaterLevels.csv,-25.61416667,25.92555556
A3N0015,South Africa,17.74,1999-04-13,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,A3N0015_WaterLevels.csv,-25.61416667,25.92555556
A3N0015,South Africa,18.76,1999-05-15,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,A3N0015_WaterLevels.csv,-25.61416667,25.92555556
A3N0015,South Africa,18.33,1999-06-06,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,A3N0015_WaterLevels.csv,-25.61416667,25.92555556
A3N0015,South Africa,18.79,2000-01-02,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,A3N0015_WaterLevels.csv,-25.61416667,25.92555556
A3N0015,South Africa,15.36,2000-02-01,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,A3N0015_WaterLevels.csv,-25.61416667,25.92555556
A3N0015,South Africa,13.9,2000-03-28,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,A3N0015_WaterLevels.csv,-25.61416667,25.92555556
A3N0015,South Africa,13.74,2000-04-30,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,A3N0015_WaterLevels.csv,-25.61416667,25.92555556
A3N0015,South Africa,13.47,2000-05-31,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,A3N0015_WaterLevels.csv,-25.61416667,25.92555556
A3N0015,South Africa,11.63,2000-06-30,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,A3N0015_WaterLevels.csv,-25.61416667,25.92555556
A3N0015,South Africa,12.48,2000-08-30,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,A3N0015_WaterLevels.csv,-25.61416667,25.92555556
A3N0015,South Africa,11.9,2000-09-18,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,A3N0015_WaterLevels.csv,-25.61416667,25.92555556
A3N0015,South Africa,14.0,2000-10-30,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,A3N0015_WaterLevels.csv,-25.61416667,25.92555556
A3N0015,South Africa,12.77,2001-07-15,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,A3N0015_WaterLevels.csv,-25.61416667,25.92555556
A3N0015,South Africa,11.4,2001-08-08,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,A3N0015_WaterLevels.csv,-25.61416667,25.92555556
A3N0015,South Africa,13.04,2001-11-22,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,A3N0015_WaterLevels.csv,-25.61416667,25.92555556
A3N0015,South Africa,12.9,2001-12-22,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,A3N0015_WaterLevels.csv,-25.61416667,25.92555556
A3N0015,South Africa,12.65,2002-01-16,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,A3N0015_WaterLevels.csv,-25.61416667,25.92555556
A3N0015,South Africa,18.11,2002-03-04,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,A3N0015_WaterLevels.csv,-25.61416667,25.92555556
A3N0015,South Africa,9.71,2002-05-16,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,A3N0015_WaterLevels.csv,-25.61416667,25.92555556
A3N0015,South Africa,11.47,2002-07-17,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,A3N0015_WaterLevels.csv,-25.61416667,25.92555556
A3N0015,South Africa,11.51,2002-08-19,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,A3N0015_WaterLevels.csv,-25.61416667,25.92555556
A3N0015,South Africa,11.53,2002-10-02,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,A3N0015_WaterLevels.csv,-25.61416667,25.92555556
A3N0015,South Africa,14.2,2002-11-07,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,A3N0015_WaterLevels.csv,-25.61416667,25.92555556
A3N0015,South Africa,13.1,2002-11-15,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,A3N0015_WaterLevels.csv,-25.61416667,25.92555556
A3N0015,South Africa,13.08,2002-12-15,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,A3N0015_WaterLevels.csv,-25.61416667,25.92555556
A3N0015,South Africa,11.5,2003-01-15,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,A3N0015_WaterLevels.csv,-25.61416667,25.92555556
A3N0015,South Africa,14.38,2003-03-15,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,A3N0015_WaterLevels.csv,-25.61416667,25.92555556
A3N0015,South Africa,15.85,2003-04-15,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,A3N0015_WaterLevels.csv,-25.61416667,25.92555556
A3N0015,South Africa,15.86,2003-05-15,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,A3N0015_WaterLevels.csv,-25.61416667,25.92555556
A3N0015,South Africa,15.86,2003-06-15,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,A3N0015_WaterLevels.csv,-25.61416667,25.92555556
A3N0015,South Africa,15.86,2003-08-15,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,A3N0015_WaterLevels.csv,-25.61416667,25.92555556
A3N0015,South Africa,15.9,2003-09-15,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,A3N0015_WaterLevels.csv,-25.61416667,25.92555556
A3N0015,South Africa,15.9,2003-10-15,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,A3N0015_WaterLevels.csv,-25.61416667,25.92555556
A3N0015,South Africa,15.86,2003-11-15,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,A3N0015_WaterLevels.csv,-25.61416667,25.92555556
A3N0015,South Africa,15.88,2004-01-15,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,A3N0015_WaterLevels.csv,-25.61416667,25.92555556
A3N0015,South Africa,15.87,2004-02-15,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,A3N0015_WaterLevels.csv,-25.61416667,25.92555556
A3N0015,South Africa,15.87,2004-03-15,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,A3N0015_WaterLevels.csv,-25.61416667,25.92555556
A3N0015,South Africa,15.85,2004-04-15,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,A3N0015_WaterLevels.csv,-25.61416667,25.92555556
A3N0015,South Africa,15.86,2004-06-15,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,A3N0015_WaterLevels.csv,-25.61416667,25.92555556
A3N0015,South Africa,15.87,2004-07-15,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,A3N0015_WaterLevels.csv,-25.61416667,25.92555556
A3N0015,South Africa,17.34,2004-08-15,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,A3N0015_WaterLevels.csv,-25.61416667,25.92555556
A3N0015,South Africa,17.4,2004-09-15,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,A3N0015_WaterLevels.csv,-25.61416667,25.92555556
A3N0015,South Africa,17.45,2004-10-15,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,A3N0015_WaterLevels.csv,-25.61416667,25.92555556
A3N0015,South Africa,17.43,2004-12-15,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,A3N0015_WaterLevels.csv,-25.61416667,25.92555556
A3N0015,South Africa,17.43,2005-01-15,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,A3N0015_WaterLevels.csv,-25.61416667,25.92555556
D4N2516,South Africa,30.61,2011-06-08,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,D4N2516_WaterLevels.csv,-25.602420000000002,25.96867
D4N2516,South Africa,31.71,2011-11-30,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,D4N2516_WaterLevels.csv,-25.602420000000002,25.96867
D4N2516,South Africa,32.34,2012-03-01,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,D4N2516_WaterLevels.csv,-25.602420000000002,25.96867
D4N2516,South Africa,31.24,2012-04-19,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,D4N2516_WaterLevels.csv,-25.602420000000002,25.96867
D4N2516,South Africa,32.31,2012-06-22,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,D4N2516_WaterLevels.csv,-25.602420000000002,25.96867
D4N2516,South Africa,32.34,2012-07-18,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,D4N2516_WaterLevels.csv,-25.602420000000002,25.96867
D4N2516,South Africa,33.61,2012-09-06,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,D4N2516_WaterLevels.csv,-25.602420000000002,25.96867
D4N2516,South Africa,32.48,2012-10-30,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,D4N2516_WaterLevels.csv,-25.602420000000002,25.96867
D4N2516,South Africa,32.53,2012-11-28,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,D4N2516_WaterLevels.csv,-25.602420000000002,25.96867
D4N2516,South Africa,34.22,2012-12-05,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,D4N2516_WaterLevels.csv,-25.602420000000002,25.96867
D4N2516,South Africa,34.1,2013-06-26,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,D4N2516_WaterLevels.csv,-25.602420000000002,25.96867
D4N2516,South Africa,34.18,2013-10-03,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,D4N2516_WaterLevels.csv,-25.602420000000002,25.96867
D4N2516,South Africa,27.83,2014-06-25,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,D4N2516_WaterLevels.csv,-25.602420000000002,25.96867
D4N2516,South Africa,34.25,2014-09-30,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,D4N2516_WaterLevels.csv,-25.602420000000002,25.96867
D4N2516,South Africa,34.34,2014-11-26,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,D4N2516_WaterLevels.csv,-25.602420000000002,25.96867
D4N2516,South Africa,34.39,2015-03-04,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,D4N2516_WaterLevels.csv,-25.602420000000002,25.96867
D4N2516,South Africa,34.42,2015-05-08,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,D4N2516_WaterLevels.csv,-25.602420000000002,25.96867
D4N2516,South Africa,34.43,2015-06-24,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,D4N2516_WaterLevels.csv,-25.602420000000002,25.96867
D4N2516,South Africa,34.44,2015-08-27,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,D4N2516_WaterLevels.csv,-25.602420000000002,25.96867
D4N2516,South Africa,34.5,2015-11-12,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,D4N2516_WaterLevels.csv,-25.602420000000002,25.96867
D4N2516,South Africa,34.8,2016-11-30,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,D4N2516_WaterLevels.csv,-25.602420000000002,25.96867
D4N2516,South Africa,34.8,2016-12-20,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,D4N2516_WaterLevels.csv,-25.602420000000002,25.96867
D4N2516,South Africa,34.8,2017-01-26,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,D4N2516_WaterLevels.csv,-25.602420000000002,25.96867
D4N2516,South Africa,34.42,2017-03-14,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,D4N2516_WaterLevels.csv,-25.602420000000002,25.96867
D4N2516,South Africa,34.25,2017-04-21,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,D4N2516_WaterLevels.csv,-25.602420000000002,25.96867
D4N2516,South Africa,34.2,2017-06-07,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,D4N2516_WaterLevels.csv,-25.602420000000002,25.96867
D4N1658,South Africa,41.65,1998-08-09,Created by HYCREATE. DEFAULT 08:16_29/07/2005 from V:\OPLAAI\DOCUMENT10.TXT                         ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,D4N1658_WaterLevels.csv,-25.51083333,25.89583333
D4N1658,South Africa,38.54,1999-12-15,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,D4N1658_WaterLevels.csv,-25.51083333,25.89583333
D4N1658,South Africa,38.34,2000-03-15,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,D4N1658_WaterLevels.csv,-25.51083333,25.89583333
D4N1658,South Africa,38.16,2000-03-16,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,D4N1658_WaterLevels.csv,-25.51083333,25.89583333
D4N1658,South Africa,38.07,2000-05-02,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,D4N1658_WaterLevels.csv,-25.51083333,25.89583333
D4N1658,South Africa,38.6,2000-06-15,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,D4N1658_WaterLevels.csv,-25.51083333,25.89583333
D4N1658,South Africa,38.13,2000-08-15,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,D4N1658_WaterLevels.csv,-25.51083333,25.89583333
D4N1658,South Africa,36.7,2004-07-15,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,D4N1658_WaterLevels.csv,-25.51083333,25.89583333
A1N0002,South Africa,36.4,1977-01-21,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,A1N0002_WaterLevels.csv,-25.55027778,25.91527778
A1N0002,South Africa,35.55,1977-03-15,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,A1N0002_WaterLevels.csv,-25.55027778,25.91527778
A1N0002,South Africa,33.28,1979-10-24,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,A1N0002_WaterLevels.csv,-25.55027778,25.91527778
A1N0002,South Africa,33.31,1979-11-21,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,A1N0002_WaterLevels.csv,-25.55027778,25.91527778
A1N0002,South Africa,33.32,1979-12-19,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,A1N0002_WaterLevels.csv,-25.55027778,25.91527778
A1N0002,South Africa,36.38,1982-02-17,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,A1N0002_WaterLevels.csv,-25.55027778,25.91527778
A1N0002,South Africa,36.54,1982-03-16,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,A1N0002_WaterLevels.csv,-25.55027778,25.91527778
A1N0002,South Africa,36.77,1982-04-29,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,A1N0002_WaterLevels.csv,-25.55027778,25.91527778
A1N0002,South Africa,40.39,1984-06-15,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,A1N0002_WaterLevels.csv,-25.55027778,25.91527778
A1N0002,South Africa,40.73,1984-07-17,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,A1N0002_WaterLevels.csv,-25.55027778,25.91527778
A1N0002,South Africa,40.75,1984-08-02,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,A1N0002_WaterLevels.csv,-25.55027778,25.91527778
A1N0002,South Africa,46.88,1986-10-23,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,A1N0002_WaterLevels.csv,-25.55027778,25.91527778
A1N0002,South Africa,47.13,1986-11-26,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,A1N0002_WaterLevels.csv,-25.55027778,25.91527778
A1N0002,South Africa,47.37,1986-12-15,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,A1N0002_WaterLevels.csv,-25.55027778,25.91527778
A1N0002,South Africa,51.65,1989-03-29,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,A1N0002_WaterLevels.csv,-25.55027778,25.91527778
A1N0002,South Africa,51.68,1989-04-19,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,A1N0002_WaterLevels.csv,-25.55027778,25.91527778
A1N0002,South Africa,51.65,1989-05-16,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,A1N0002_WaterLevels.csv,-25.55027778,25.91527778
A1N0002,South Africa,53.21,1991-08-14,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,A1N0002_WaterLevels.csv,-25.55027778,25.91527778
A1N0002,South Africa,53.21,1991-09-17,                                                                                                    ,Department of Water and Sanitation South Africa,"Ramusiya, Fhedzisani",RamusiyaF@dws.gov.za,A1N0002_WaterLevels.csv,-25.55027778,25.91527778
