station,date,time,water_level,quality,datatrans,comment,unnamed: 7
D4N1468 ,20130130,03:30,-15.55,26,7,                                                                                                    ,
D4N1468 ,20130425,14:28,-15.76,26,7,                                                                                                    ,
D4N1468 ,20140204,13:19,-17.66,26,7,                                                                                                    ,
D4N1468 ,20140424,14:10,-15.77,26,7,                                                                                                    ,
D4N1468 ,20140521,11:45,-15.79,26,7,                                                                                                    ,
D4N1468 ,20140730,14:03,-15.28,26,7,                                                                                                    ,
D4N1468 ,20140930,14:24,-15.97,26,7,                                                                                                    ,
D4N1468 ,20150304,14:07,-17.49,26,7,                                                                                                    ,
D4N1468 ,20150506,13:41,-17.93,26,7,                                                                                                    ,
D4N1468 ,20150624,13:15,-18.24,26,7,                                                                                                    ,
D4N1468 ,20150827,11:17,-18.73,26,7,12/11/2015 No entry                                                                                 ,
D4N1468 ,20160510,11:20,-20.21,26,7,                                                                                                    ,
D4N1468 ,20161130,16:56,-21.19,26,7,                                                                                                    ,
D4N1468 ,20161219,14:20,-21.19,26,7,                                                                                                    ,
D4N1468 ,20170126,13:28,-21.17,26,7,                                                                                                    ,
D4N1468 ,20170314,14:17,-8.33,26,7,                                                                                                    ,
D4N1468 ,20170421,14:20,-7.5,26,7,                                                                                                    ,
D4N1468 ,20170607,11:22,-8.25,26,7,                                                                                                    ,
D4N1468 ,20170831,09:17,-10.0,26,7,                                                                                                    ,
D4N1468 ,20180222,13:28,-13.62,26,7,                                                                                                    ,
D4N1468 ,20180531,13:54,-13.19,26,7,                                                                                                    ,
D4N1468 ,20180815,09:19,-14.74,26,7,                                                                                                    ,
D4N1468 ,20181101,12:28,-14.61,26,7,                                                                                                    ,
D4N1468 ,20190218,11:17,-16.56,26,7,                                                                                                    ,
D4N1468 ,20190628,12:36,-15.12,26,7,                                                                                                    ,
A3N0519 ,20101125,16:30,0.0,93,7,                                                                                                    ,
A3N0519 ,20110304,08:00,0.0,93,7,Dry from 25/11/2010 till 10/2013.                                                                   ,
A3N0519 ,20110608,08:00,0.0,93,7,                                                                                                    ,
A3N0519 ,20110928,08:01,0.0,93,7,DRY                                                                                                 ,
A3N0519 ,20111201,11:50,0.0,93,7,dry                                                                                                 ,
A3N0519 ,20120228,14:27,0.0,93,7,dry, collapsed                                                                                      
D4N2515 ,20110608,08:00,-22.03,26,7,                                                                                                    ,
D4N2515 ,20111130,17:48,-23.85,26,7,                                                                                                    ,
D4N2515 ,20120301,09:40,-23.84,26,7,                                                                                                    ,
D4N2515 ,20120419,09:12,-24.34,26,7,                                                                                                    ,
D4N2515 ,20120622,10:00,-25.52,26,7,                                                                                                    ,
D4N2515 ,20120718,10:57,-25.58,26,7,                                                                                                    ,
D4N2515 ,20120906,17:18,-25.44,26,7,                                                                                                    ,
D4N2515 ,20121030,08:00,-25.64,26,7,                                                                                                    ,
D4N2515 ,20121128,10:18,-22.67,26,7,                                                                                                    ,
D4N2515 ,20121205,12:01,-26.1,26,7,                                                                                                    ,
D4N2515 ,20130626,12:40,-27.88,26,7,                                                                                                    ,
D4N2515 ,20131003,13:50,-28.8,26,7,                                                                                                    ,
D4N2515 ,20140625,16:49,-23.65,26,7,                                                                                                    ,
D4N2515 ,20141002,10:14,-27.34,26,7,                                                                                                    ,
D4N2515 ,20141126,15:42,-27.32,26,7,04/03/2015 No access                                                                                ,
D4N2515 ,20150624,15:49,-28.19,26,7,                                                                                                    ,
D4N2515 ,20150827,13:41,-28.65,26,7,                                                                                                    ,
D4N2515 ,20151112,13:09,-29.24,26,7,30/11/2016 Inaccessible                                                                             ,
A3N0516 ,20000615,12:00,-65.22,26,7,                                                                                                    ,
A3N0516 ,20100816,08:00,-6.8,26,7,                                                                                                    ,
A3N0516 ,20100916,08:00,-6.76,26,7,                                                                                                    ,
A3N0516 ,20101018,08:00,-6.78,26,7,                                                                                                    ,
A3N0516 ,20110128,11:33,-6.05,26,7,                                                                                                    ,
A3N0516 ,20110407,08:00,-5.97,26,7,                                                                                                    ,
A3N0516 ,20110419,12:57,-5.78,26,7,                                                                                                    ,
A3N0516 ,20110601,08:00,-4.92,26,7,                                                                                                    ,
A3N0516 ,20110810,10:42,-4.73,26,7,                                                                                                    ,
A3N0516 ,20111024,12:30,-5.04,26,7,                                                                                                    ,
A3N0516 ,20120119,08:00,-6.39,26,7,                                                                                                    ,
A3N0516 ,20120228,09:49,-6.7,26,7,                                                                                                    ,
A3N0516 ,20120424,10:48,-7.15,26,7,                                                                                                    ,
A3N0516 ,20120612,11:24,-7.38,26,7,                                                                                                    ,
A3N0516 ,20120717,10:45,-7.4,26,7,                                                                                                    ,
A3N0516 ,20121024,10:47,-7.77,26,7,                                                                                                    ,
A3N0516 ,20121127,10:47,-8.02,26,7,                                                                                                    ,
A3N0516 ,20130125,13:54,-8.45,26,7,                                                                                                    ,
A3N0516 ,20130426,12:25,-8.28,26,7,                                                                                                    ,
A3N0516 ,20150817,13:45,-61.57,26,7,                                                                                                    ,
A3N0516 ,20150827,17:30,-61.61,26,7,                                                                                                    ,
A3N0516 ,20151112,14:50,-62.0,26,7,                                                                                                    ,
A3N0516 ,20160511,13:18,-32.95,26,7,01/12/2016 Dry                                                                                      ,
A3N0516 ,20170130,10:11,-11.18,26,7,                                                                                                    ,
D4N1666 ,19980809,12:00,-82.4,1,7,Created by HYCREATE. DEFAULT 08:13_29/07/2005 from V:\OPLAAI\DOCUMENT3.TXT                          ,
D4N1666 ,20040715,12:00,-74.65,1,7,                                                                                                    ,
A1N0003 ,19770218,00:00,-24.86,26,7,                                                                                                    ,
A1N0003 ,19770315,12:00,-24.83,26,7,                                                                                                    ,
A1N0003 ,19770414,12:00,-29.15,26,7,                                                                                                    ,
A1N0003 ,19770617,12:00,-25.44,26,7,                                                                                                    ,
A1N0003 ,19770728,12:00,-27.59,26,7,                                                                                                    ,
A1N0003 ,19770825,12:00,-26.4,26,7,                                                                                                    ,
A1N0003 ,19771230,12:00,-26.76,26,7,                                                                                                    ,
A1N0003 ,19780118,12:00,-26.25,26,7,                                                                                                    ,
A1N0003 ,19780227,12:00,-25.0,26,7,                                                                                                    ,
A1N0003 ,19780329,12:00,-23.89,26,7,                                                                                                    ,
A1N0003 ,19780425,12:00,-23.53,26,7,                                                                                                    ,
A1N0003 ,19780529,12:00,-23.65,26,7,                                                                                                    ,
A1N0003 ,19780629,12:00,-24.18,26,7,                                                                                                    ,
A1N0003 ,19780728,12:00,-24.4,26,7,                                                                                                    ,
A1N0003 ,19780829,12:00,-24.82,26,7,                                                                                                    ,
A1N0003 ,19780925,12:00,-25.76,26,7,                                                                                                    ,
A1N0003 ,19781030,12:00,-25.54,26,7,                                                                                                    ,
A1N0003 ,19781127,12:00,-25.83,26,7,                                                                                                    ,
A1N0003 ,19790108,12:00,-26.15,26,7,                                                                                                    ,
A1N0003 ,19790619,12:00,-26.5,26,7,                                                                                                    ,
A1N0003 ,19790716,12:00,-26.56,26,7,                                                                                                    ,
A1N0003 ,19790820,12:00,-26.62,26,7,                                                                                                    ,
A1N0003 ,19790921,12:00,-26.69,26,7,                                                                                                    ,
A1N0003 ,19791024,12:00,-26.81,26,7,                                                                                                    ,
A1N0003 ,19791121,12:00,-26.88,26,7,                                                                                                    ,
A1N0003 ,19791219,12:00,-26.92,26,7,                                                                                                    ,
A1N0003 ,19800123,12:00,-27.02,26,7,                                                                                                    ,
A1N0003 ,19800220,12:00,-27.07,26,7,                                                                                                    ,
A1N0003 ,19800319,12:00,-27.07,26,7,                                                                                                    ,
A1N0003 ,19800424,12:00,-26.56,26,7,                                                                                                    ,
A1N0003 ,19800521,12:00,-27.14,26,7,                                                                                                    ,
A1N0003 ,19800618,12:00,-27.16,26,7,                                                                                                    ,
A1N0003 ,19800723,12:00,-27.21,26,7,                                                                                                    ,
A1N0003 ,19800821,12:00,-27.26,26,7,                                                                                                    ,
A1N0003 ,19800916,12:00,-27.3,26,7,                                                                                                    ,
A1N0003 ,19801022,12:00,-27.37,26,7,                                                                                                    ,
A1N0003 ,19801118,12:00,-27.43,26,7,                                                                                                    ,
A1N0003 ,19801209,12:00,-27.45,26,7,                                                                                                    ,
A1N0003 ,19810121,12:00,-27.4,26,7,                                                                                                    ,
A1N0003 ,19810218,12:00,-26.76,26,7,                                                                                                    ,
A1N0003 ,19810317,12:00,-25.95,26,7,                                                                                                    ,
A1N0003 ,19810422,12:00,-25.4,26,7,                                                                                                    ,
A1N0003 ,19810519,12:00,-25.27,26,7,                                                                                                    ,
A1N0003 ,19810616,12:00,-25.27,26,7,                                                                                                    ,
A1N0003 ,19810721,12:00,-25.41,26,7,                                                                                                    ,
A1N0003 ,19810818,12:00,-25.67,26,7,                                                                                                    ,
A1N0003 ,19810908,12:00,-25.74,26,7,                                                                                                    ,
A1N0003 ,19811013,12:00,-26.08,26,7,                                                                                                    ,
A1N0003 ,19811110,12:00,-26.3,26,7,                                                                                                    ,
A1N0003 ,19811215,12:00,-26.46,26,7,                                                                                                    ,
A1N0003 ,19820119,12:00,-26.68,26,7,                                                                                                    ,
A1N0003 ,19820217,12:00,-26.82,26,7,                                                                                                    ,
A1N0003 ,19820316,12:00,-26.88,26,7,                                                                                                    ,
A1N0003 ,19820429,12:00,-26.75,26,7,                                                                                                    ,
A1N0003 ,19820518,12:00,-26.37,26,7,                                                                                                    ,
A1N0003 ,19820622,12:00,-26.11,26,7,                                                                                                    ,
A1N0003 ,19820721,12:00,-26.09,26,7,                                                                                                    ,
A1N0003 ,19820817,12:00,-26.16,26,7,                                                                                                    ,
A1N0003 ,19820921,12:00,-26.35,26,7,                                                                                                    ,
A1N0003 ,19821012,12:00,-26.57,26,7,                                                                                                    ,
A1N0003 ,19821109,12:00,-26.59,26,7,                                                                                                    ,
A1N0003 ,19821214,12:00,-26.42,26,7,                                                                                                    ,
A1N0003 ,19830111,12:00,-26.31,26,7,                                                                                                    ,
A1N0003 ,19830209,12:00,-26.18,26,7,                                                                                                    ,
A1N0003 ,19830310,12:00,-26.16,26,7,                                                                                                    ,
A1N0003 ,19830411,12:00,-26.29,26,7,                                                                                                    ,
A1N0003 ,19830512,12:00,-26.45,26,7,                                                                                                    ,
A1N0003 ,19830615,12:00,-26.57,26,7,                                                                                                    ,
A1N0003 ,19830714,12:00,-26.73,26,7,                                                                                                    ,
A1N0003 ,19830811,12:00,-26.83,26,7,                                                                                                    ,
A1N0003 ,19830915,12:00,-27.0,26,7,                                                                                                    ,
A1N0003 ,19831025,12:00,-27.17,26,7,                                                                                                    ,
A1N0003 ,19831116,12:00,-27.26,26,7,                                                                                                    ,
A1N0003 ,19831213,12:00,-27.36,26,7,                                                                                                    ,
A1N0003 ,19840117,12:00,-27.47,26,7,                                                                                                    ,
A1N0003 ,19840214,12:00,-27.51,26,7,                                                                                                    ,
A1N0003 ,19840313,12:00,-27.6,26,7,                                                                                                    ,
A1N0003 ,19840412,12:00,-27.66,26,7,                                                                                                    ,
A1N0003 ,19840515,12:00,-27.71,26,7,                                                                                                    ,
A1N0003 ,19840615,12:00,-27.74,26,7,                                                                                                    ,
A1N0003 ,19840717,12:00,-27.76,26,7,                                                                                                    ,
A1N0003 ,19840803,12:00,-27.84,26,7,                                                                                                    ,
A1N0003 ,19840905,12:00,-27.84,26,7,                                                                                                    ,
A1N0003 ,19841001,12:00,-27.85,26,7,                                                                                                    ,
A1N0003 ,19841102,12:00,-27.87,26,7,                                                                                                    ,
A1N0003 ,19841204,12:00,-27.86,26,7,                                                                                                    ,
A1N0003 ,19850108,12:00,-27.8,26,7,                                                                                                    ,
A1N0003 ,19850215,12:00,-27.91,26,7,                                                                                                    ,
A1N0003 ,19850315,12:00,-27.88,26,7,                                                                                                    ,
A1N0003 ,19850412,12:00,-27.88,26,7,                                                                                                    ,
A1N0003 ,19850507,12:00,-27.91,26,7,                                                                                                    ,
A1N0003 ,19850603,12:00,-27.93,26,7,                                                                                                    ,
A1N0003 ,19850703,12:00,-27.94,26,7,                                                                                                    ,
A1N0003 ,19850801,12:00,-27.95,26,7,                                                                                                    ,
A1N0003 ,19850829,12:00,-27.88,26,7,                                                                                                    ,
A1N0003 ,19850930,12:00,-27.9,26,7,                                                                                                    ,
A1N0003 ,19851028,12:00,-27.91,26,7,                                                                                                    ,
A1N0003 ,19851129,12:00,-27.92,26,7,                                                                                                    ,
A1N0003 ,19851230,12:00,-27.91,26,7,                                                                                                    ,
A1N0003 ,19860129,12:00,-27.95,26,7,                                                                                                    ,
A1N0003 ,19860227,12:00,-27.97,26,7,                                                                                                    ,
A1N0003 ,19860327,12:00,-27.98,26,7,                                                                                                    ,
A1N0003 ,19860430,12:00,-27.87,26,7,                                                                                                    ,
A1N0003 ,19860528,12:00,-27.91,26,7,                                                                                                    ,
A1N0003 ,19860625,12:00,-27.84,26,7,                                                                                                    ,
A1N0003 ,19860729,12:00,-28.05,26,7,                                                                                                    ,
A1N0003 ,19860828,12:00,-27.89,26,7,                                                                                                    ,
A1N0003 ,19860930,12:00,-27.92,26,7,                                                                                                    ,
A1N0003 ,19861023,12:00,-27.97,26,7,                                                                                                    ,
A1N0003 ,19861126,12:00,-27.97,26,7,                                                                                                    ,
A1N0003 ,19861226,12:00,-28.01,26,7,                                                                                                    ,
A1N0003 ,19870128,12:00,-28.03,26,7,                                                                                                    ,
A1N0003 ,19870226,12:00,-28.02,26,7,                                                                                                    ,
A1N0003 ,19870331,12:00,-27.93,26,7,                                                                                                    ,
A1N0003 ,19870427,12:00,-27.95,26,7,                                                                                                    ,
A1N0003 ,19870604,12:00,-28.08,26,7,                                                                                                    ,
A1N0003 ,19870706,12:00,-27.95,26,7,                                                                                                    ,
A1N0003 ,19870902,12:00,-27.98,26,7,                                                                                                    ,
A1N0003 ,19871103,12:00,-28.04,26,7,                                                                                                    ,
A1N0003 ,19880105,12:00,-28.03,26,7,                                                                                                    ,
A1N0003 ,19880225,12:00,-27.22,26,7,                                                                                                    ,
A1N0003 ,19880323,12:00,-26.71,26,7,                                                                                                    ,
A1N0003 ,19880421,12:00,-26.1,26,7,                                                                                                    ,
A1N0003 ,19880525,11:24,-25.97,26,7,                                                                                                    ,
A1N0003 ,19880621,00:00,-25.84,26,7,                                                                                                    ,
A1N0003 ,19880715,00:00,-25.83,26,7,                                                                                                    ,
A1N0003 ,19880810,00:00,-26.11,26,7,                                                                                                    ,
A1N0003 ,19880907,00:00,-26.01,26,7,                                                                                                    ,
A1N0003 ,19881006,00:00,-26.19,26,7,                                                                                                    ,
A1N0003 ,19881103,00:00,-26.33,26,7,                                                                                                    ,
A1N0003 ,19881213,00:00,-26.58,26,7,                                                                                                    ,
A1N0003 ,19890111,00:00,-26.6,26,7,                                                                                                    ,
A1N0003 ,19890202,00:00,-26.73,26,7,                                                                                                    ,
A1N0003 ,19890301,00:00,-26.57,26,7,                                                                                                    ,
A1N0003 ,19890329,00:00,-26.05,26,7,                                                                                                    ,
A1N0003 ,19890419,00:00,-25.84,26,7,                                                                                                    ,
A1N0003 ,19890516,00:00,-25.68,26,7,                                                                                                    ,
A1N0003 ,19890620,00:00,-25.77,26,7,                                                                                                    ,
A1N0003 ,19890727,00:00,-25.97,26,7,                                                                                                    ,
A1N0003 ,19890829,00:00,-26.18,26,7,                                                                                                    ,
A1N0003 ,19890919,00:00,-26.33,26,7,                                                                                                    ,
A1N0003 ,19891024,00:00,-26.53,26,7,                                                                                                    ,
A1N0003 ,19891121,00:00,-26.67,26,7,                                                                                                    ,
A1N0003 ,19891220,00:00,-26.82,26,7,                                                                                                    ,
A1N0003 ,19900117,00:00,-26.94,26,7,                                                                                                    ,
A1N0003 ,19900320,00:00,-26.96,26,7,                                                                                                    ,
A1N0003 ,19900418,00:00,-26.92,26,7,                                                                                                    ,
A1N0003 ,19900515,00:00,-26.77,26,7,                                                                                                    ,
A1N0003 ,19900619,00:00,-26.89,26,7,                                                                                                    ,
A1N0003 ,19900717,00:00,-27.06,26,7,                                                                                                    ,
A1N0003 ,19900815,00:00,-27.15,26,7,                                                                                                    ,
A1N0003 ,19900918,00:00,-27.22,26,7,                                                                                                    ,
A1N0003 ,19901016,00:00,-27.32,26,7,                                                                                                    ,
A1N0003 ,19901113,00:00,-27.41,26,7,                                                                                                    ,
A1N0003 ,19901211,00:00,-27.46,26,7,                                                                                                    ,
A1N0003 ,19910115,00:00,-27.63,26,7,                                                                                                    ,
A1N0003 ,19910219,00:00,-27.54,26,7,                                                                                                    ,
A1N0003 ,19910318,00:00,-26.78,26,7,                                                                                                    ,
A1N0003 ,19910416,00:00,-26.33,26,7,                                                                                                    ,
A1N0003 ,19910514,00:00,-26.97,26,7,                                                                                                    ,
A1N0003 ,19910618,00:00,-26.17,26,7,                                                                                                    ,
A1N0003 ,19910716,00:00,-26.19,26,7,                                                                                                    ,
A1N0003 ,19910814,00:00,-26.36,26,7,                                                                                                    ,
A1N0003 ,19910917,00:00,-26.54,26,7,                                                                                                    ,
A1N0003 ,19911015,00:00,-26.68,26,7,                                                                                                    ,
A1N0003 ,19911112,00:00,-26.81,26,7,                                                                                                    ,
A1N0003 ,19920114,00:00,-27.14,26,7,                                                                                                    ,
A1N0003 ,19920212,00:00,-27.28,26,7,                                                                                                    ,
A1N0003 ,19920317,00:00,-27.37,26,7,                                                                                                    ,
A1N0003 ,19920427,00:00,-24.17,26,7,                                                                                                    ,
A1N0003 ,19920520,00:00,-27.55,26,7,                                                                                                    ,
A1N0003 ,19920617,00:00,-27.76,26,7,                                                                                                    ,
A1N0003 ,19920722,00:00,-27.81,26,7,                                                                                                    ,
A1N0003 ,19920824,12:00,-27.82,26,7,                                                                                                    ,
A1N0003 ,19920917,12:00,-27.87,26,7,                                                                                                    ,
A1N0003 ,19921022,12:00,-27.81,26,7,                                                                                                    ,
A1N0003 ,19921117,12:00,-27.84,26,7,                                                                                                    ,
A1N0003 ,19921214,12:00,-27.87,26,7,                                                                                                    ,
A1N0003 ,19930114,12:00,-27.72,26,7,                                                                                                    ,
A1N0003 ,19930216,12:00,-27.48,26,7,                                                                                                    ,
A1N0003 ,19930318,12:00,-27.32,26,7,                                                                                                    ,
A1N0003 ,19930421,12:00,-27.29,26,7,                                                                                                    ,
A1N0003 ,19930524,12:00,-27.41,26,7,                                                                                                    ,
A1N0003 ,19930622,12:00,-27.42,26,7,                                                                                                    ,
A1N0003 ,19930720,12:00,-27.55,26,7,                                                                                                    ,
A1N0003 ,19930818,12:00,-27.72,26,7,                                                                                                    ,
A1N0003 ,19930914,12:00,-27.77,26,7,                                                                                                    ,
A1N0003 ,19931019,12:00,-27.27,26,7,                                                                                                    ,
A1N0003 ,19931125,12:00,-27.97,26,7,                                                                                                    ,
A1N0003 ,19931213,12:00,-27.92,26,7,                                                                                                    ,
A1N0003 ,19950719,12:00,-28.0,26,7,                                                                                                    ,
A1N0003 ,19950814,12:00,-28.04,26,7,                                                                                                    ,
A1N0003 ,19950911,12:00,-28.21,26,7,                                                                                                    ,
A1N0003 ,19951024,12:00,-28.32,26,7,                                                                                                    ,
A1N0003 ,19951129,12:00,-28.37,26,7,                                                                                                    ,
A1N0003 ,19951215,12:00,-28.32,26,7,                                                                                                    ,
A1N0003 ,19960116,12:00,-28.11,26,7,                                                                                                    ,
A1N0003 ,19960215,12:00,-27.17,26,7,                                                                                                    ,
A1N0003 ,19960315,12:00,-28.75,26,7,                                                                                                    ,
A1N0003 ,19960415,12:00,-28.67,26,7,                                                                                                    ,
A1N0003 ,19960514,12:00,-28.7,26,7,                                                                                                    ,
A1N0003 ,19960515,12:00,-28.7,26,7,                                                                                                    ,
A1N0003 ,19960615,12:00,-26.57,26,7,                                                                                                    ,
A1N0003 ,19960715,12:00,-28.93,26,7,                                                                                                    ,
A1N0003 ,19960815,12:00,-27.91,26,7,                                                                                                    ,
A1N0003 ,19960915,12:00,-27.0,26,7,                                                                                                    ,
A1N0003 ,19961015,12:00,-27.06,26,7,                                                                                                    ,
A1N0003 ,19961115,12:00,-27.23,26,7,                                                                                                    ,
A1N0003 ,19961215,12:00,-27.23,26,7,                                                                                                    ,
A1N0003 ,19970115,12:00,-27.24,26,7,                                                                                                    ,
A1N0003 ,19970215,12:00,-27.32,26,7,                                                                                                    ,
A1N0003 ,19970315,12:00,-27.34,26,7,                                                                                                    ,
A1N0003 ,19970415,12:00,-27.37,26,7,                                                                                                    ,
A1N0003 ,20000430,12:00,-11.57,26,7,                                                                                                    ,
A1N0003 ,20000510,13:00,-16.6,26,7,                                                                                                    ,
A1N0003 ,20000531,12:00,-26.62,26,7,                                                                                                    ,
A1N0003 ,20000630,12:00,-21.38,26,7,                                                                                                    ,
